#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
297352	351	6464	106848	112361	-	RP11-307C12.1	APP	SHC1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	SHC|SHCA	Affinity Capture-Western	physical	Tarr PE (2002)	PUBMED:11877420	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	P29353	-	NP_001189788|NP_001123512|NP_001123513|NP_892113|NP_003020	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303101	29722	351	248339	106848	-	-	Apbb1	APP	FE65	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Zambrano N (1997)	PUBMED:9045663	10116	9606	Low Throughput	-	-	-	-	BIOGRID	P46933	-	NP_536726	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Rattus norvegicus	Homo sapiens
303102	322	351	106819	106848	-	-	APBB1	APP	FE65|MGC:9072|RIR	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Zambrano N (1997)	PUBMED:9045663	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O00213	B7Z4M9	NP_001244250|NP_001244252|NP_001155|NP_001244254|NP_001244248|NP_001244249|NP_663722|NP_001244255	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303103	322	351	106819	106848	-	-	APBB1	APP	FE65|MGC:9072|RIR	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Guenette SY (1996)	PUBMED:8855266	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O00213	B7Z4M9	NP_001244250|NP_001244252|NP_001155|NP_001244254|NP_001244248|NP_001244249|NP_663722|NP_001244255	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303105	351	8883	106848	114402	-	HPP1	APP	NAE1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	A-116A10.1|APPBP1|ula-1	Reconstituted Complex	physical	Chow N (1996)	PUBMED:8626687	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	Q13564	-	NP_001273429|NP_003896|NP_001018169|NP_001018170	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303106	8883	351	114402	106848	HPP1	-	NAE1	APP	A-116A10.1|APPBP1|ula-1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Chow N (1996)	PUBMED:8626687	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13564	-	NP_001273429|NP_003896|NP_001018169|NP_001018170	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303107	2934	351	109189	106848	RP11-477J21.1	-	GSN	APP	ADF|AGEL	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Chauhan VP (1999)	PUBMED:10329371	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P06396	B7Z4U6	NP_001121138|NP_001121139|NP_001121134|NP_001121135|NP_001121136|NP_001121137|NP_937895|NP_001340007|NP_001340006|NP_001340005|NP_001340004|NP_001340003|NP_001340002|NP_001340001|NP_001340000|NP_001339982|NP_001339983|NP_001339986|NP_001339987|NP_001339984|NP_001339985|NP_001339988|NP_001339989|NP_000168|NP_001244958|NP_001244959|NP_001339999|NP_001339998|NP_001339995|NP_001339994|NP_001339997|NP_001339996|NP_001339991|NP_001339990|NP_001339993|NP_001339992	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303108	2934	351	109189	106848	RP11-477J21.1	-	GSN	APP	ADF|AGEL	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Chauhan VP (1999)	PUBMED:10329371	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P06396	B7Z4U6	NP_001121138|NP_001121139|NP_001121134|NP_001121135|NP_001121136|NP_001121137|NP_937895|NP_001340007|NP_001340006|NP_001340005|NP_001340004|NP_001340003|NP_001340002|NP_001340001|NP_001340000|NP_001339982|NP_001339983|NP_001339986|NP_001339987|NP_001339984|NP_001339985|NP_001339988|NP_001339989|NP_000168|NP_001244958|NP_001244959|NP_001339999|NP_001339998|NP_001339995|NP_001339994|NP_001339997|NP_001339996|NP_001339991|NP_001339990|NP_001339993|NP_001339992	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303109	351	9546	106848	114920	-	-	APP	APBA3	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	MGC:15815|X11L2|mint3	Two-hybrid	physical	Tanahashi H (1999)	PUBMED:10049767	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	O96018	-	NP_004877	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303110	351	9546	106848	114920	-	-	APP	APBA3	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	MGC:15815|X11L2|mint3	Reconstituted Complex	physical	Tanahashi H (1999)	PUBMED:10049767	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	O96018	-	NP_004877	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303111	642	351	107111	106848	-	-	BLMH	APP	BH|BMH	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Lefterov IM (2000)	PUBMED:10973933	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13867	-	NP_000377	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303112	642	351	107111	106848	-	-	BLMH	APP	BH|BMH	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Co-fractionation	physical	Lefterov IM (2000)	PUBMED:10973933	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13867	-	NP_000377	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303113	10307	351	115593	106848	-	-	APBB3	APP	FE65L2|SRA	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Tanahashi H (1999)	PUBMED:10081969	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O95704	Q96DX9|Q59EH2	NP_006042|NP_573418|NP_573419|NP_573420	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303116	322	351	106819	106848	-	-	APBB1	APP	FE65|MGC:9072|RIR	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Tanahashi H (1999)	PUBMED:10081969	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O00213	B7Z4M9	NP_001244250|NP_001244252|NP_001155|NP_001244254|NP_001244248|NP_001244249|NP_663722|NP_001244255	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303125	11785	351	198141	106848	-	-	Apbb1	APP	Fe65|Rir	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Two-hybrid	physical	Bressler SL (1996)	PUBMED:8894693	10090	9606	Low Throughput	-	-	-	-	BIOGRID	Q9QXJ1	A0A087WPS7|A0A087WR62|A0A087WPI2	NP_033815|NP_001240816|NP_001240815|NP_001240814	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Mus musculus	Homo sapiens
303128	351	11785	106848	198141	-	-	APP	Apbb1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Fe65|Rir	Reconstituted Complex	physical	Bressler SL (1996)	PUBMED:8894693	9606	10090	Low Throughput	-	-	-	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	Q9QXJ1	A0A087WPS7|A0A087WR62|A0A087WPI2	NP_033815|NP_001240816|NP_001240815|NP_001240814	-	-	-	-	-	-	Homo sapiens	Mus musculus
303439	351	322	106848	106819	-	-	APP	APBB1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	FE65|MGC:9072|RIR	Two-hybrid	physical	Trommsdorff M (1998)	PUBMED:9837937	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	O00213	B7Z4M9	NP_001244250|NP_001244252|NP_001155|NP_001244254|NP_001244248|NP_001244249|NP_663722|NP_001244255	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303444	322	351	106819	106848	-	-	APBB1	APP	FE65|MGC:9072|RIR	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Trommsdorff M (1998)	PUBMED:9837937	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O00213	B7Z4M9	NP_001244250|NP_001244252|NP_001155|NP_001244254|NP_001244248|NP_001244249|NP_663722|NP_001244255	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
320467	9146	351	114593	106848	-	-	HGS	APP	HRS	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Pridgeon JW (2009)	PUBMED:19019082	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14964	-	NP_004703	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
430581	10134	351	115437	106848	-	-	BCAP31	APP	6C6-AG|BAP31|CDM|DDCH|DXS1357E	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	PCA	physical	Wang B (2003)	PUBMED:12529377	9606	9606	Low Throughput	-	-	Split-ubiquitin assay	-	BIOGRID	P51572	-	NP_001243376|NP_005736|NP_001132929|NP_001132913	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
482789	6418	351	112316	106848	RP11-216B9.3	-	SET	APP	2PP2A|I2PP2A|IGAAD|IPP2A2|PHAPII|TAF-I|TAF-IBETA	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Protein-peptide	physical	Madeira A (2005)	PUBMED:16162853	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q01105	A0A024R895|Q5VXV3	NP_001116293|NP_001234929|NP_001361255|NP_003002|NP_001234930	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
522032	20416	351	203215	106848	-	-	Shc1	APP	Shc|ShcA|p66|p66shc	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Venezia V (2006)	PUBMED:17384289	10090	9606	Low Throughput	-	-	-	-	BIOGRID	P98083	-	NP_035498|NP_001106802	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Mus musculus	Homo sapiens
522033	14784	351	200046	106848	RP23-28I4.1	-	Grb2	APP	AA408164|Ash	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Venezia V (2006)	PUBMED:17384289	10090	9606	Low Throughput	-	-	-	-	BIOGRID	Q60631	Q3U5I5	NP_001300865|NP_001300866|NP_032189	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Mus musculus	Homo sapiens
555980	5071	351	111105	106848	KB-152G3.1	-	PARK2	APP	AR-JP|LPRS2|PDJ|PRKN	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Rosen KM (2010)	PUBMED:19610108	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60260	X5DR79	NP_054643|NP_054642|NP_004553	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
558749	351	10273	106848	115563	-	LA16c-313D11.6	APP	STUB1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Affinity Capture-Western	physical	Kumar P (2007)	PUBMED:17317785	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	Q9UNE7	-	NP_005852|NP_001280126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
558750	10273	351	115563	106848	LA16c-313D11.6	-	STUB1	APP	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Kumar P (2007)	PUBMED:17317785	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UNE7	-	NP_005852|NP_001280126	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
558761	3329	351	109561	106848	-	-	HSPD1	APP	CPN60|GROEL|HLD4|HSP-60|HSP60|HSP65|HuCHA60|SPG13	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Kumar P (2007)	PUBMED:17317785	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10809	A0A024R3X4	NP_002147|NP_955472	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
558762	3308	351	109540	106848	-	-	HSPA4	APP	APG-2|HEL-S-5a|HS24/P52|HSPH2|RY|hsp70|hsp70RY	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Kumar P (2007)	PUBMED:17317785	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P34932	-	NP_002145	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
558763	3320	351	109552	106848	-	-	HSP90AA1	APP	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Kumar P (2007)	PUBMED:17317785	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
568690	351	84447	106848	124085	-	-	APP	SYVN1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	DER3|HRD1	Affinity Capture-Western	physical	Kaneko M (2010)	PUBMED:20237263	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	Q86TM6	-	NP_757385|NP_115807	-	-	-	-	-	-	Homo sapiens	Homo sapiens
568692	84447	351	124085	106848	-	-	SYVN1	APP	DER3|HRD1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Biochemical Activity	physical	Kaneko M (2010)	PUBMED:20237263	9606	9606	Low Throughput	-	Ubiquitination	-	-	BIOGRID	Q86TM6	-	NP_757385|NP_115807	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
658264	4851	351	110913	106848	-	-	NOTCH1	APP	AOS5|AOVD1|TAN1|hN1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Phenotypic Suppression	genetic	Kim SY (2007)	PUBMED:17368826	9606	9606	Low Throughput	-	-	figure 1. Notch1 inhibits APP-mediated transcriptional activities.|figure 6. AICD Fe65 Tip60 mediated ROS generation is suppressed by Notch1.|figure 7. AICD Fe65 Tip60 complex induced neuronal apoptosis was inhibited by Notch1.	-	BIOGRID	P46531	-	NP_060087	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
658267	351	322	106848	106819	-	-	APP	APBB1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	FE65|MGC:9072|RIR	Affinity Capture-Western	physical	Kim SY (2007)	PUBMED:17368826	9606	9606	Low Throughput	-	-	figure 2A. interaction was reduced by the presence of Notch1.	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	O00213	B7Z4M9	NP_001244250|NP_001244252|NP_001155|NP_001244254|NP_001244248|NP_001244249|NP_663722|NP_001244255	-	-	-	-	-	-	Homo sapiens	Homo sapiens
658269	4851	351	110913	106848	-	-	NOTCH1	APP	AOS5|AOVD1|TAN1|hN1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Kim SY (2007)	PUBMED:17368826	9606	9606	Low Throughput	-	-	figure 3. in vitro binding.|figure 4. in vivo binding.|figure 5A.	-	BIOGRID	P46531	-	NP_060087	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
658305	25827	351	117355	106848	-	-	FBXL2	APP	FBL2|FBL3	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Watanabe T (2012)	PUBMED:22399757	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UKC9	-	NP_036289|NP_001165184	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
658579	351	7532	106848	113364	-	-	APP	YWHAG	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	14-3-3GAMMA|PPP1R170	Two-hybrid	physical	Sumioka A (2005)	PUBMED:16223726	9606	9606	High Throughput	-	-	data not showed. mentioned in text in page 3.	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	P61981	-	NP_036611	-	-	-	-	-	-	Homo sapiens	Homo sapiens
658580	7532	351	113364	106848	-	-	YWHAG	APP	14-3-3GAMMA|PPP1R170	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Sumioka A (2005)	PUBMED:16223726	9606	9606	Low Throughput	-	-	figure 1b.|figure 1c.|figure 1e. in vivo pull down.|figure 3c.|figure 4c.	-	BIOGRID	P61981	-	NP_036611	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
658581	7532	351	113364	106848	-	-	YWHAG	APP	14-3-3GAMMA|PPP1R170	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Protein-peptide	physical	Sumioka A (2005)	PUBMED:16223726	9606	9606	Low Throughput	-	-	figure 1d. YWHAG only associates with unphosphorylated APP peptide.	-	BIOGRID	P61981	-	NP_036611	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
658586	322	351	106819	106848	-	-	APBB1	APP	FE65|MGC:9072|RIR	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Sumioka A (2005)	PUBMED:16223726	9606	9606	Low Throughput	-	-	figure 5a.|figure 5f.	-	BIOGRID	O00213	B7Z4M9	NP_001244250|NP_001244252|NP_001155|NP_001244254|NP_001244248|NP_001244249|NP_663722|NP_001244255	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
658787	10524	351	115779	106848	-	-	KAT5	APP	ESA1|HTATIP|HTATIP1|PLIP|TIP|TIP60|ZC2HC5|cPLA2	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Two-hybrid	physical	Sumioka A (2005)	PUBMED:16223726	9606	9606	Low Throughput	-	-	figure 2d.	-	BIOGRID	Q92993	A0A024R597|A0A024R5E8	NP_006379|NP_001193762|NP_874368|NP_874369	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
658798	351	10524	106848	115779	-	-	APP	KAT5	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	ESA1|HTATIP|HTATIP1|PLIP|TIP|TIP60|ZC2HC5|cPLA2	FRET	physical	Kinoshita A (2002)	PUBMED:12032152	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	Q92993	A0A024R597|A0A024R5E8	NP_006379|NP_001193762|NP_874368|NP_874369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
